<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
GIL,06/02/2010,24.0,24.0,23.7,24.0,35640
GIL,06/01/2010,24.0,24.4,24.0,24.0,13310
GIL,05/31/2010,24.2,24.9,24.0,24.0,26940
GIL,05/28/2010,24.1,24.9,24.1,24.8,58630
GIL,05/27/2010,23.3,23.8,23.3,23.8,22870
GIL,05/26/2010,23.6,23.8,23.5,23.8,70520
GIL,05/25/2010,23.6,23.9,23.4,23.6,53800
GIL,05/24/2010,23.6,23.6,22.9,23.6,45300
GIL,05/21/2010,23.2,23.8,23.2,23.2,196720
GIL,05/20/2010,23.4,24.3,23.3,24.3,78570
GIL,05/19/2010,25.7,25.7,24.2,24.3,40860
GIL,05/18/2010,24.6,25.2,24.6,25.3,41430
GIL,05/17/2010,25.4,26.7,24.9,24.9,82110
GIL,05/14/2010,26.0,26.0,25.7,25.7,110510
GIL,05/13/2010,26.3,26.5,25.7,25.7,115000
GIL,05/12/2010,26.6,26.8,26.0,26.2,119620
GIL,05/11/2010,26.5,27.1,26.5,26.6,166430
GIL,05/10/2010,26.6,26.9,26.2,26.5,299280
GIL,05/07/2010,26.3,26.8,25.5,26.6,99970
GIL,05/06/2010,26.5,26.9,26.5,26.5,140880
GIL,05/05/2010,26.9,27.2,26.4,26.7,93220
GIL,05/04/2010,27.2,27.6,27.1,27.2,155180
GIL,04/29/2010,26.8,27.2,26.8,27.1,207120
GIL,04/28/2010,26.5,27.2,26.4,26.8,197960
GIL,04/27/2010,26.3,27.0,26.3,26.6,175820
GIL,04/26/2010,26.3,26.8,26.3,26.4,152320
GIL,04/22/2010,26.6,26.6,26.1,26.1,225350
GIL,04/21/2010,25.8,26.5,25.8,26.1,274850
GIL,04/20/2010,26.1,26.2,25.7,25.8,186260
GIL,04/19/2010,26.5,26.5,26.0,26.1,123410
GIL,04/16/2010,26.7,26.9,26.2,26.4,180520
GIL,04/15/2010,26.6,26.7,26.1,26.5,272590
GIL,04/14/2010,26.3,26.4,25.9,26.0,178070
GIL,04/13/2010,26.7,26.9,26.4,26.4,196660
GIL,04/12/2010,27.1,27.2,26.8,26.8,241520
GIL,04/09/2010,27.1,27.2,27.0,27.1,215880
GIL,04/08/2010,27.2,27.5,27.0,27.1,103110
GIL,04/07/2010,27.4,27.4,27.1,27.1,111850
GIL,04/06/2010,26.8,28.0,26.8,27.3,220370
GIL,04/05/2010,26.9,27.5,26.7,26.7,552380
GIL,04/02/2010,28.2,28.5,27.9,28.0,248960
GIL,04/01/2010,28.2,29.1,27.8,28.9,131240
GIL,03/31/2010,29.6,29.6,28.2,28.2,333750
GIL,03/30/2010,30.6,30.6,29.4,29.6,522230
GIL,03/29/2010,27.7,29.3,27.7,29.3,384020
GIL,03/26/2010,28.2,28.2,27.5,28.0,120960
GIL,03/25/2010,27.2,28.1,26.8,28.1,575660
GIL,03/24/2010,26.0,27.0,26.0,26.8,155340
GIL,03/23/2010,26.4,26.4,25.9,25.9,92470
GIL,03/22/2010,26.2,26.7,26.1,26.4,64070
GIL,03/19/2010,26.4,26.8,26.3,26.4,55760
GIL,03/18/2010,26.5,26.5,25.8,26.4,112560
GIL,03/17/2010,26.2,26.7,26.1,26.2,191410
GIL,03/16/2010,26.3,26.9,26.2,26.2,301710
GIL,03/15/2010,27.1,27.1,26.6,26.9,170310
GIL,03/12/2010,26.9,27.0,26.4,26.8,200410
GIL,03/11/2010,26.9,27.5,26.7,26.9,125690
GIL,03/10/2010,27.3,28.1,27.2,27.3,257170
GIL,03/09/2010,25.6,27.3,25.4,27.3,576020
GIL,03/08/2010,25.6,26.4,25.6,26.0,140180
GIL,03/05/2010,25.7,25.8,25.4,25.6,156820
GIL,03/04/2010,25.3,25.9,25.1,25.7,330360
GIL,03/03/2010,24.9,25.3,24.9,25.3,206900
GIL,03/02/2010,24.5,25.1,24.5,24.7,89140
GIL,03/01/2010,24.5,25.1,24.2,24.5,138510
GIL,02/26/2010,24.3,24.6,23.8,23.9,156780
GIL,02/25/2010,24.0,24.0,23.8,23.8,89380
GIL,02/24/2010,23.8,23.9,23.8,23.8,28000
GIL,02/23/2010,24.3,24.3,23.9,23.9,49120
GIL,02/22/2010,25.4,25.4,24.7,25.0,8450
GIL,02/12/2010,24.7,25.1,24.7,24.8,11410
GIL,02/11/2010,24.3,24.7,23.9,24.7,58660
GIL,02/10/2010,24.6,23.8,23.8,23.9,26120
GIL,02/09/2010,23.7,23.9,23.7,23.8,22860
GIL,02/08/2010,24.0,24.3,23.6,24.3,64780
GIL,02/05/2010,24.4,25.1,24.4,24.4,74500
GIL,02/04/2010,25.0,25.4,24.8,25.0,91860
GIL,02/03/2010,25.0,25.4,24.4,25.4,120890
GIL,02/02/2010,24.3,24.5,24.0,24.3,100890
GIL,02/01/2010,23.6,23.9,23.2,23.7,15220
GIL,01/29/2010,23.1,24.1,23.1,24.1,25810
GIL,01/28/2010,23.2,23.7,23.2,23.2,25230
GIL,01/27/2010,23.6,23.8,23.5,23.7,34990
GIL,01/26/2010,23.0,23.8,23.0,23.8,65460
GIL,01/25/2010,22.7,22.9,22.7,22.9,36910
GIL,01/22/2010,23.3,23.3,22.0,22.9,22130
GIL,01/21/2010,23.5,23.7,22.9,22.9,46820
GIL,01/20/2010,24.2,25.1,23.7,23.8,20970
GIL,01/19/2010,23.6,24.1,23.6,24.1,27850
GIL,01/18/2010,23.3,24.2,23.3,23.6,24720
GIL,01/15/2010,25.5,25.5,24.4,24.4,19140
GIL,01/14/2010,25.2,25.6,24.9,25.5,31200
GIL,01/13/2010,24.2,25.5,23.7,25.5,62250
GIL,01/12/2010,25.3,25.4,24.9,24.9,39700
GIL,01/11/2010,25.4,26.2,25.0,26.2,8120
GIL,01/08/2010,27.0,27.0,25.4,25.4,31150
GIL,01/07/2010,26.2,27.0,26.2,26.6,64310
GIL,01/06/2010,25.9,27.0,25.9,26.6,25180
GIL,01/05/2010,27.0,27.0,26.3,27.0,194650
GIL,01/04/2010,25.0,26.2,25.0,26.2,95520
GIL,12/31/2009,26.3,26.5,25.0,25.0,146370
GIL,12/30/2009,24.9,25.9,24.6,25.9,53840
GIL,12/29/2009,25.1,25.5,24.3,25.2,124050
GIL,12/28/2009,24.4,25.4,24.3,24.3,56080
GIL,12/25/2009,24.8,25.4,24.3,25.3,35740
GIL,12/24/2009,24.7,24.9,24.2,24.2,57210
GIL,12/23/2009,24.6,25.3,24.6,25.3,43300
GIL,12/22/2009,24.8,26.0,24.5,25.5,110050
GIL,12/21/2009,24.7,25.6,24.6,25.6,68100
GIL,12/18/2009,24.6,24.9,24.5,24.9,25540
GIL,12/17/2009,23.3,23.9,23.2,23.9,23900
GIL,12/16/2009,23.6,24.1,23.2,24.0,72950
GIL,12/15/2009,23.5,24.3,23.5,24.1,7210
GIL,12/14/2009,22.9,23.6,22.9,23.5,66990
GIL,12/11/2009,22.7,23.2,22.4,22.5,171070
GIL,12/10/2009,24.3,24.3,22.5,23.5,51090
GIL,12/09/2009,22.6,23.6,22.6,23.6,80310
GIL,12/08/2009,23.5,24.7,23.5,23.7,3340
GIL,12/07/2009,24.0,24.8,24.0,24.7,41250
GIL,12/04/2009,23.8,24.3,23.8,24.0,35910
GIL,12/03/2009,23.5,24.9,23.5,24.2,31790
GIL,12/02/2009,24.8,25.0,24.1,24.1,69520
GIL,12/01/2009,25.1,25.4,25.0,25.1,103710
GIL,11/30/2009,24.4,25.1,24.1,24.8,61400
GIL,11/27/2009,21.9,24.1,21.9,24.1,229500
GIL,11/26/2009,23.2,23.3,23.0,23.0,238020
GIL,11/25/2009,24.8,24.9,24.2,24.2,33180
GIL,11/24/2009,25.4,25.8,24.9,25.5,116720
GIL,11/23/2009,26.4,26.5,25.7,25.8,171450
GIL,11/20/2009,26.9,27.3,26.3,27.0,179120
GIL,11/19/2009,26.3,26.9,25.9,26.9,104840
GIL,11/18/2009,25.7,26.1,25.3,25.9,134290
GIL,11/17/2009,24.7,25.5,24.7,25.3,100810
GIL,11/16/2009,24.8,25.2,24.8,24.9,108720
GIL,11/13/2009,24.2,24.8,24.0,24.8,88930
GIL,11/12/2009,23.7,24.2,23.2,24.2,200590
GIL,11/11/2009,22.8,23.1,22.7,23.1,36210
GIL,11/10/2009,23.2,23.3,22.3,22.7,86510
GIL,11/09/2009,24.2,24.2,23.3,23.3,88270
GIL,11/06/2009,25.1,25.1,24.4,24.4,140340
GIL,11/05/2009,23.6,24.5,23.6,24.5,233010
GIL,11/04/2009,23.5,24.4,23.0,23.5,146650
GIL,11/03/2009,25.3,25.3,23.8,23.8,142990
GIL,11/02/2009,25.2,25.4,25.0,25.0,113090
GIL,10/30/2009,26.6,26.6,25.7,26.3,137580
GIL,10/29/2009,26.6,26.6,25.5,25.5,181210
GIL,10/28/2009,27.2,27.2,26.5,26.8,171630
GIL,10/27/2009,25.9,26.4,25.7,26.4,193930
GIL,10/26/2009,27.0,28.0,26.4,26.5,131300
GIL,10/23/2009,27.8,28.0,27.0,27.0,307340
GIL,10/22/2009,27.7,28.0,27.6,27.8,259520
GIL,10/21/2009,27.6,28.0,27.3,27.9,271790
GIL,10/20/2009,28.7,28.7,27.7,28.0,377070
GIL,10/19/2009,28.1,28.7,27.9,27.9,665790
GIL,10/16/2009,29.4,29.8,28.0,29.4,717380
GIL,10/15/2009,29.3,29.3,29.3,29.3,156330
GIL,10/14/2009,27.4,28.0,27.4,28.0,506650
GIL,10/13/2009,26.7,26.7,26.7,26.7,263680
GIL,10/12/2009,25.4,25.4,25.3,25.4,332570
GIL,10/09/2009,23.5,24.4,23.5,24.2,225900
GIL,10/08/2009,23.0,23.5,22.8,23.5,147200
GIL,10/07/2009,22.4,22.9,22.4,22.9,148760
GIL,10/06/2009,21.4,22.0,21.4,21.8,145540
GIL,10/05/2009,21.9,22.1,21.1,21.4,165800
GIL,10/02/2009,21.7,22.1,21.7,21.7,125800
GIL,10/01/2009,23.3,23.5,22.8,22.8,274540
GIL,09/30/2009,24.6,24.6,23.9,23.9,313980
GIL,09/29/2009,24.6,24.8,23.9,24.6,392180
GIL,09/28/2009,23.5,24.2,23.2,24.2,539490
GIL,09/25/2009,22.0,23.1,22.0,23.1,369660
GIL,09/24/2009,21.8,22.5,21.2,22.0,275540
GIL,09/23/2009,23.1,23.2,21.9,21.9,380420
GIL,09/22/2009,22.5,23.2,22.2,23.0,285090
GIL,09/21/2009,22.6,22.6,22.4,22.6,631050
GIL,09/18/2009,20.7,21.5,20.7,21.5,403330
GIL,09/17/2009,20.6,20.6,20.1,20.5,91330
GIL,09/16/2009,20.5,20.8,20.4,20.5,166960
GIL,09/15/2009,20.4,21.0,20.0,20.5,230050
GIL,09/14/2009,20.5,20.7,20.3,20.4,138120
GIL,09/11/2009,20.8,20.9,20.6,20.6,138310
GIL,09/10/2009,20.5,20.8,20.2,20.7,141580
GIL,09/09/2009,20.5,21.1,20.4,20.6,93900
GIL,09/08/2009,19.8,20.4,19.6,20.4,218470
GIL,09/07/2009,19.7,20.0,19.1,19.5,117990
GIL,09/04/2009,20.9,21.2,20.1,20.1,251350
GIL,09/03/2009,20.8,21.2,20.7,21.1,150830
GIL,09/01/2009,21.6,22.2,21.4,21.6,370470
GIL,08/31/2009,21.6,21.6,21.4,21.6,382220
GIL,08/28/2009,19.8,20.6,19.8,20.6,296620
GIL,08/27/2009,18.8,19.7,18.8,19.7,205010
GIL,08/26/2009,18.9,19.3,18.8,18.9,141110
GIL,08/25/2009,19.1,19.2,18.8,18.9,163820
GIL,08/24/2009,19.4,19.7,19.3,19.5,130430
GIL,08/21/2009,18.8,19.4,18.8,19.4,420290
GIL,08/20/2009,18.3,18.5,18.1,18.5,109540
